Timestamp,actual_load,forecast_load,error,error_percent
2024-06-22 14:30:00,1676.133097,1676.0759,0.057169265624906984,0.00341078317272241
2024-06-22 14:45:00,1634.326446,1635.3497,-1.0232854453124673,0.062612059409364
2024-06-22 15:00:00,1252.044625,1253.5255,-1.4808876953125036,0.11827754903803876
2024-06-22 15:15:00,1432.766007,1435.0785,-2.312484210937555,0.16139999132025437
2024-06-22 15:30:00,1617.277675,1618.6718,-1.3940779296874553,0.08619904616487427
2024-06-22 15:45:00,1636.962272,1636.3708,0.5914223906249845,0.036129262154734894
2024-06-22 16:00:00,1483.910592,1484.8186,-0.9080115156250486,0.06119044641370473
2024-06-22 16:15:00,1806.272365,1808.4403,-2.167942617187464,0.12002301863193615
2024-06-22 16:30:00,1677.131099,1679.0881,-1.9570357656250508,0.11668949235941935
2024-06-22 16:45:00,1637.055859,1637.756,-0.700122445312445,0.042767168967595075
2024-06-22 17:00:00,1762.66439,1761.3121,1.352256210937412,0.0767166012208037
2024-06-22 17:15:00,1386.408748,1387.764,-1.3552900859374404,0.09775544823217173
2024-06-22 17:30:00,1289.044873,1290.1426,-1.0977051249999477,0.0851564711199893
2024-06-22 17:45:00,1389.506349,1392.2799,-2.7735582265625,0.19960745257181262
2024-06-22 18:00:00,1314.232865,1314.7716,-0.538741445312553,0.04099284530618955
