Timestamp,actual_load,forecast_load,error,error_percent,horizon
2025-06-06 10:15:00,,1564.7165331122033,,,future
2025-06-06 10:30:00,,1604.3197999924394,,,future
2025-06-06 10:45:00,,1547.4920375728884,,,future
2025-06-06 11:00:00,,1580.6723915898212,,,future
2025-06-06 11:15:00,,1607.1951358851363,,,future
2025-06-06 11:30:00,,1579.4368429218844,,,future
2025-06-06 11:45:00,,1566.7479516324665,,,future
2025-06-06 12:00:00,,1576.9482816438074,,,future
2025-06-06 12:15:00,,1607.4736704434197,,,future
2025-06-06 12:30:00,,1566.8733839960785,,,future
2025-06-06 12:45:00,,1577.0906544687177,,,future
2025-06-06 13:00:00,,1610.2813621465132,,,future
2025-06-06 13:15:00,,1570.1552041950615,,,future
2025-06-06 13:30:00,,1581.9015407543102,,,future
2025-06-06 13:45:00,,1573.3555495350636,,,future
2025-06-06 14:00:00,,1566.890141821572,,,future
2025-06-06 14:15:00,,1594.2261730544476,,,future
2025-06-06 14:30:00,,1563.309366552848,,,future
2025-06-06 14:45:00,,1576.7052821151262,,,future
2025-06-06 15:00:00,,1574.5560641570407,,,future
2025-06-06 15:15:00,,1553.7547238392408,,,future
2025-06-06 15:30:00,,1557.0138025435303,,,future
2025-06-06 15:45:00,,1571.7205874766316,,,future
2025-06-06 16:00:00,,1569.9981032161306,,,future
2025-06-06 16:15:00,,1556.8731989175067,,,future
2025-06-06 16:30:00,,1550.6583264385658,,,future
2025-06-06 16:45:00,,1597.6052229811614,,,future
2025-06-06 17:00:00,,1597.7402842421757,,,future
2025-06-06 17:15:00,,1578.8218823311397,,,future
2025-06-06 17:30:00,,1603.4016914183658,,,future
2025-06-06 17:45:00,,1599.5453875035682,,,future
2025-06-06 18:00:00,,1621.7520010160663,,,future
2025-06-06 18:15:00,,1627.319475914559,,,future
2025-06-06 18:30:00,,1619.2713051282863,,,future
2025-06-06 18:45:00,,1657.8005316562846,,,future
2025-06-06 19:00:00,,1686.7551712048828,,,future
2025-06-06 19:15:00,,1720.8051267168216,,,future
2025-06-06 19:30:00,,1746.5396182021445,,,future
2025-06-06 19:45:00,,1745.9764125168683,,,future
2025-06-06 20:00:00,,1773.7090582803712,,,future
2025-06-06 20:15:00,,1791.8611680283743,,,future
2025-06-06 20:30:00,,1805.7368778649518,,,future
2025-06-06 20:45:00,,1831.4212105989398,,,future
2025-06-06 21:00:00,,1793.7030930420754,,,future
2025-06-06 21:15:00,,1753.254909742953,,,future
2025-06-06 21:30:00,,1726.5614965535701,,,future
2025-06-06 21:45:00,,1719.2562798980748,,,future
2025-06-06 22:00:00,,1679.8093857208928,,,future
2025-06-06 22:15:00,,1658.366096336909,,,future
2025-06-06 22:30:00,,1648.3088490480554,,,future
2025-06-06 22:45:00,,1534.9316187043123,,,future
2025-06-06 23:00:00,,1492.8293665748702,,,future
2025-06-06 23:15:00,,1476.945849828891,,,future
2025-06-06 23:30:00,,1438.3355206499114,,,future
2025-06-06 23:45:00,,1338.2581719342857,,,future
2025-06-07 00:00:00,,1022.6367449050988,,,future
2025-06-07 00:15:00,,1010.7463423708506,,,future
2025-06-07 00:30:00,,1033.1401492737225,,,future
2025-06-07 00:45:00,,1027.2570507722246,,,future
2025-06-07 01:00:00,,995.2092857311945,,,future
2025-06-07 01:15:00,,1019.3643896881621,,,future
2025-06-07 01:30:00,,1003.4434782198507,,,future
2025-06-07 01:45:00,,1026.9644728349947,,,future
2025-06-07 02:00:00,,1011.9817146274111,,,future
2025-06-07 02:15:00,,1006.387962367497,,,future
2025-06-07 02:30:00,,1010.1062076644322,,,future
2025-06-07 02:45:00,,1003.4536064882503,,,future
2025-06-07 03:00:00,,1003.2460634519784,,,future
2025-06-07 03:15:00,,981.233326449921,,,future
2025-06-07 03:30:00,,990.9888640736857,,,future
2025-06-07 03:45:00,,1064.6372995676838,,,future
2025-06-07 04:00:00,,1028.1876409653094,,,future
2025-06-07 04:15:00,,1025.1160677907585,,,future
2025-06-07 04:30:00,,1028.2663614470102,,,future
2025-06-07 04:45:00,,1052.752034532415,,,future
2025-06-07 05:00:00,,1073.7258235160464,,,future
2025-06-07 05:15:00,,1043.1987594302013,,,future
2025-06-07 05:30:00,,1053.1732723091907,,,future
2025-06-07 05:45:00,,1112.2545046009434,,,future
2025-06-07 06:00:00,,1129.790454753619,,,future
2025-06-07 06:15:00,,1164.2712972645215,,,future
2025-06-07 06:30:00,,1196.068612193385,,,future
2025-06-07 06:45:00,,1224.0884612885145,,,future
2025-06-07 07:00:00,,1253.6135416364014,,,future
2025-06-07 07:15:00,,1282.7228560792914,,,future
2025-06-07 07:30:00,,1318.1276932014143,,,future
2025-06-07 07:45:00,,1307.4670740008328,,,future
2025-06-07 08:00:00,,1349.1098789803084,,,future
2025-06-07 08:15:00,,1384.9537188465251,,,future
2025-06-07 08:30:00,,1365.8271978638568,,,future
2025-06-07 08:45:00,,1433.7685437249315,,,future
2025-06-07 09:00:00,,1422.0654561804329,,,future
2025-06-07 09:15:00,,1421.3374985771893,,,future
2025-06-07 09:30:00,,1413.6410551555425,,,future
2025-06-07 09:45:00,,1444.4523144486577,,,future
2025-06-07 10:00:00,,1425.7922692784484,,,future
2025-06-07 10:15:00,,1408.917675163224,,,future
2025-06-07 10:30:00,,1412.3739382369865,,,future
2025-06-07 10:45:00,,1489.7079083833403,,,future
2025-06-07 11:00:00,,1439.3647949229833,,,future
2025-06-07 11:15:00,,1460.858115748335,,,future
2025-06-07 11:30:00,,1439.6305960808104,,,future
2025-06-07 11:45:00,,1460.164354479273,,,future
2025-06-07 12:00:00,,1452.7523345356624,,,future
2025-06-07 12:15:00,,1468.5342300122143,,,future
2025-06-07 12:30:00,,1446.179631103909,,,future
2025-06-07 12:45:00,,1438.8121686251864,,,future
2025-06-07 13:00:00,,1451.3201978831987,,,future
2025-06-07 13:15:00,,1441.2040894887434,,,future
2025-06-07 13:30:00,,1443.2796821266213,,,future
2025-06-07 13:45:00,,1461.2277854909971,,,future
2025-06-07 14:00:00,,1454.8630562706228,,,future
2025-06-07 14:15:00,,1418.7315725340882,,,future
2025-06-07 14:30:00,,1428.0851613189918,,,future
2025-06-07 14:45:00,,1433.4630287190068,,,future
2025-06-07 15:00:00,,1447.281874392169,,,future
2025-06-07 15:15:00,,1418.828400242813,,,future
2025-06-07 15:30:00,,1454.408180754822,,,future
2025-06-07 15:45:00,,1439.0818271498429,,,future
2025-06-07 16:00:00,,1426.5551639720004,,,future
2025-06-07 16:15:00,,1437.4887781287082,,,future
2025-06-07 16:30:00,,1468.9942680898182,,,future
2025-06-07 16:45:00,,1461.4342795880461,,,future
2025-06-07 17:00:00,,1444.0222173756124,,,future
2025-06-07 17:15:00,,1473.1517862097244,,,future
2025-06-07 17:30:00,,1456.7437402758842,,,future
2025-06-07 17:45:00,,1473.6967227107873,,,future
2025-06-07 18:00:00,,1534.34864329665,,,future
2025-06-07 18:15:00,,1496.6038018418076,,,future
2025-06-07 18:30:00,,1529.9251221715751,,,future
2025-06-07 18:45:00,,1527.24827443437,,,future
2025-06-07 19:00:00,,1573.2541689811226,,,future
2025-06-07 19:15:00,,1581.9297250737297,,,future
2025-06-07 19:30:00,,1608.2750780126282,,,future
2025-06-07 19:45:00,,1606.9036150469792,,,future
2025-06-07 20:00:00,,1641.465123831475,,,future
2025-06-07 20:15:00,,1690.112475337505,,,future
2025-06-07 20:30:00,,1664.1935077140936,,,future
2025-06-07 20:45:00,,1652.2339524828387,,,future
2025-06-07 21:00:00,,1640.142775249436,,,future
2025-06-07 21:15:00,,1632.7950387313895,,,future
2025-06-07 21:30:00,,1601.0786141672977,,,future
2025-06-07 21:45:00,,1598.2553313556189,,,future
2025-06-07 22:00:00,,1552.5212792343498,,,future
2025-06-07 22:15:00,,1506.8924660472799,,,future
2025-06-07 22:30:00,,1453.8230194591806,,,future
2025-06-07 22:45:00,,1474.9993883031607,,,future
2025-06-07 23:00:00,,1400.0851217797883,,,future
2025-06-07 23:15:00,,1330.6395176335452,,,future
2025-06-07 23:30:00,,1264.3548033417878,,,future
2025-06-07 23:45:00,,1218.0775710132086,,,future
